Temp,Humidity,Lower Light State,Middle Light State,Exhaust Fan State,Breeze Fan State,Heater State,Datetime
80.42,17.3,1,1,0,0,0,13:50:00 12/30/20 MST
77.72,18.0,0,0,0,1,1,14:00:00 12/30/20 MST
73.4,19.4,0,0,0,1,1,14:10:00 12/30/20 MST
80.78,16.6,0,0,0,0,0,14:20:00 12/30/20 MST
75.74,18.5,0,0,0,1,1,14:30:00 12/30/20 MST
71.6,19.0,0,0,0,1,1,14:40:00 12/30/20 MST
76.82,18.0,0,0,0,1,1,14:50:00 12/30/20 MST
75.74,17.7,0,0,0,1,1,15:00:00 12/30/20 MST
71.6,19.6,0,0,0,1,1,15:10:00 12/30/20 MST
77.72,17.8,0,0,0,1,1,15:20:00 12/30/20 MST
75.2,18.2,0,0,0,1,1,15:30:00 12/30/20 MST
71.6,20.0,0,0,0,1,1,15:40:00 12/30/20 MST
78.08,17.5,0,0,0,1,1,15:50:00 12/30/20 MST
74.3,18.9,0,0,0,1,1,16:00:00 12/30/20 MST
72.68,20.0,0,0,0,1,1,16:10:00 12/30/20 MST
78.8,17.4,0,0,0,1,1,16:20:00 12/30/20 MST
74.48,18.8,0,0,0,1,1,16:30:00 12/30/20 MST
72.86,20.0,0,0,0,1,1,16:40:00 12/30/20 MST
77.54,17.9,0,0,0,1,1,16:50:00 12/30/20 MST
73.4,19.4,0,0,0,1,1,17:00:00 12/30/20 MST
74.66,19.7,0,0,0,1,1,17:10:00 12/30/20 MST
77.72,17.7,0,0,0,1,1,17:20:00 12/30/20 MST
72.86,19.3,0,0,0,1,1,17:30:00 12/30/20 MST
75.92,19.0,0,0,0,1,1,17:40:00 12/30/20 MST
77.0,17.8,0,0,0,1,1,17:50:00 12/30/20 MST
72.68,19.6,0,0,0,1,1,18:00:00 12/30/20 MST
76.82,18.6,0,0,0,1,1,18:10:00 12/30/20 MST
76.1,18.1,0,0,0,1,1,18:20:00 12/30/20 MST
71.96,19.8,0,0,0,1,1,18:30:00 12/30/20 MST
75.2,18.8,0,0,0,1,1,18:40:00 12/30/20 MST
72.32,19.6,0,0,0,1,1,18:50:00 12/30/20 MST
74.66,18.9,0,0,0,1,1,19:00:00 12/30/20 MST
71.96,19.9,0,0,0,1,1,19:10:00 12/30/20 MST
77.54,17.9,0,0,0,1,1,19:20:00 12/30/20 MST
74.3,18.6,0,0,0,1,1,19:30:00 12/30/20 MST
72.68,20.1,0,0,0,1,1,19:40:00 12/30/20 MST
77.36,18.1,0,0,0,1,1,19:50:00 12/30/20 MST
73.4,19.2,1,1,0,1,1,20:00:00 12/30/20 MST
77.72,18.3,1,1,0,1,1,20:10:00 12/30/20 MST
76.1,24.6,1,1,0,1,1,20:20:00 12/30/20 MST
77.0,17.8,1,1,0,1,1,20:30:00 12/30/20 MST
76.82,15.8,1,1,0,1,1,20:40:00 12/30/20 MST
78.26,19.2,1,1,0,1,1,20:50:00 12/30/20 MST
77.0,21.1,1,1,0,1,1,21:00:01 12/30/20 MST
77.9,21.9,1,1,0,1,1,21:10:00 12/30/20 MST
79.52,18.1,1,1,0,1,1,21:20:00 12/30/20 MST
78.62,20.2,1,1,0,1,1,21:30:00 12/30/20 MST
78.98,22.1,1,1,0,1,1,21:40:00 12/30/20 MST
77.0,23.5,1,1,0,1,1,21:50:00 12/30/20 MST
78.44,21.7,1,1,0,1,1,22:00:00 12/30/20 MST
78.44,23.6,1,1,0,1,1,22:10:00 12/30/20 MST
80.42,18.0,1,1,0,0,0,22:20:00 12/30/20 MST
84.02,17.1,1,1,0,0,0,22:30:00 12/30/20 MST
80.96,17.7,1,1,0,0,0,22:40:00 12/30/20 MST
82.4,18.0,1,1,0,0,0,22:50:00 12/30/20 MST
83.12,17.4,1,1,0,0,0,23:00:00 12/30/20 MST
79.7,18.3,1,1,0,1,1,23:10:00 12/30/20 MST
77.18,22.8,1,1,0,1,1,23:20:00 12/30/20 MST
79.16,22.5,1,1,0,1,1,23:30:01 12/30/20 MST
77.54,24.0,1,1,0,1,1,23:40:00 12/30/20 MST
81.68,18.0,1,1,0,0,0,23:50:00 12/30/20 MST
81.68,18.0,1,1,0,0,0,00:00:00 12/31/20 MST
81.68,18.0,1,1,0,0,0,00:10:00 12/31/20 MST
81.68,18.0,1,1,0,0,0,00:20:00 12/31/20 MST
81.68,18.0,1,1,0,0,0,00:30:00 12/31/20 MST
81.68,18.0,1,1,0,0,0,00:40:00 12/31/20 MST
81.68,18.0,1,1,0,0,0,00:50:00 12/31/20 MST
81.68,18.0,1,1,0,0,0,01:00:00 12/31/20 MST
72.86,27.8,1,1,0,1,1,01:10:00 12/31/20 MST
80.6,18.6,1,1,0,0,0,01:20:00 12/31/20 MST
78.26,19.3,1,1,0,1,1,01:30:00 12/31/20 MST
83.3,17.9,1,1,0,0,0,01:40:01 12/31/20 MST
78.26,26.2,1,1,0,1,1,01:50:00 12/31/20 MST
79.16,18.4,1,1,0,1,1,02:00:00 12/31/20 MST
79.88,22.5,1,1,0,1,1,02:10:00 12/31/20 MST
80.42,22.9,1,1,0,0,0,02:20:00 12/31/20 MST
78.44,19.5,1,1,0,1,1,02:30:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,02:40:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,02:50:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,03:00:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,03:10:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,03:20:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,03:30:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,03:40:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,03:50:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,04:00:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,04:10:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,04:20:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,04:30:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,04:40:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,04:50:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,05:00:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,05:10:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,05:20:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,05:30:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,05:40:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,05:50:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,06:00:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,06:10:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,06:20:01 12/31/20 MST
80.6,18.7,1,1,0,0,0,06:30:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,06:40:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,06:50:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,07:00:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,07:10:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,07:20:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,07:30:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,07:40:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,07:50:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,08:00:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,08:10:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,08:20:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,08:30:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,08:40:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,08:50:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,09:00:00 12/31/20 MST
80.6,18.7,1,1,0,0,0,09:10:00 12/31/20 MST
76.28,20.5,1,1,0,1,1,09:20:00 12/31/20 MST
78.08,17.1,1,1,0,1,1,09:30:00 12/31/20 MST
82.58,16.0,1,1,0,0,0,09:40:00 12/31/20 MST
80.42,16.5,1,1,0,0,0,09:50:00 12/31/20 MST
77.72,17.4,1,1,0,1,1,10:00:00 12/31/20 MST
78.62,22.1,1,1,0,1,1,10:10:00 12/31/20 MST
78.8,23.6,1,1,0,1,1,10:20:00 12/31/20 MST
79.34,17.0,1,1,0,1,1,10:30:00 12/31/20 MST
80.78,20.1,1,1,0,0,0,10:40:00 12/31/20 MST
79.7,17.3,1,1,0,1,1,10:50:00 12/31/20 MST
79.88,16.9,1,1,0,1,1,11:00:00 12/31/20 MST
80.78,21.5,1,1,0,0,0,11:10:00 12/31/20 MST
80.06,17.3,1,1,0,0,0,11:20:00 12/31/20 MST
79.34,17.9,1,1,0,1,1,11:30:00 12/31/20 MST
80.96,21.2,1,1,0,0,0,11:40:00 12/31/20 MST
79.88,17.9,1,1,0,1,1,11:50:00 12/31/20 MST
80.6,17.2,1,1,0,0,0,12:00:00 12/31/20 MST
80.42,17.1,1,1,0,0,0,12:40:00 12/31/20 MST
74.84,27.5,1,1,0,1,1,12:50:00 12/31/20 MST
76.1,23.6,1,1,0,0,0,13:00:00 12/31/20 MST
80.24,18.2,1,1,0,0,0,13:10:00 12/31/20 MST
76.28,29.5,1,1,0,0,0,13:20:00 12/31/20 MST
74.48,31.7,1,1,0,1,1,13:30:00 12/31/20 MST
78.98,24.3,1,1,0,0,0,13:40:00 12/31/20 MST
75.56,31.7,1,1,0,0,0,13:50:00 12/31/20 MST
76.46,19.6,0,0,0,0,0,14:10:00 12/31/20 MST
74.66,20.3,0,0,0,1,1,14:20:00 12/31/20 MST
79.16,18.6,0,0,0,0,0,14:30:00 12/31/20 MST
76.28,19.6,0,0,0,0,0,15:00:00 12/31/20 MST
67.28,20.4,1,0,0,0,1,15:10:00 12/31/20 MST
63.68,29.6,1,0,0,0,1,15:20:00 12/31/20 MST
59.0,27.5,1,0,0,0,1,15:30:00 12/31/20 MST
73.22,22.3,1,1,0,1,1,15:40:00 12/31/20 MST
84.92,16.8,1,1,0,1,1,15:50:00 12/31/20 MST
78.62,23.7,1,1,0,0,1,16:00:00 12/31/20 MST
73.22,31.6,1,1,0,0,1,16:10:00 12/31/20 MST
71.96,34.1,1,1,0,0,1,16:20:00 12/31/20 MST
71.6,36.2,1,1,0,0,1,16:30:00 12/31/20 MST
71.96,41.5,1,1,0,0,1,16:40:00 12/31/20 MST
71.24,36.5,1,1,0,0,1,16:50:00 12/31/20 MST
71.42,39.2,1,1,0,0,1,17:00:00 12/31/20 MST
71.96,39.6,1,1,0,0,1,17:10:00 12/31/20 MST
71.42,37.9,1,1,0,0,1,17:20:00 12/31/20 MST
71.6,39.4,1,1,0,0,1,17:30:00 12/31/20 MST
71.06,38.8,1,1,0,0,1,17:40:00 12/31/20 MST
71.24,39.9,1,1,0,0,1,17:50:00 12/31/20 MST
71.78,40.8,0,0,0,1,1,18:00:00 12/31/20 MST
73.4,28.4,0,0,0,1,1,18:10:00 12/31/20 MST
73.04,31.1,0,0,0,1,1,18:20:00 12/31/20 MST
71.78,30.9,0,0,0,1,1,18:30:00 12/31/20 MST
72.86,28.1,0,0,0,1,1,18:40:00 12/31/20 MST
72.14,28.9,0,0,0,1,1,18:50:00 12/31/20 MST
70.52,28.2,0,0,0,1,1,19:00:00 12/31/20 MST
72.32,28.3,0,0,0,1,1,19:10:00 12/31/20 MST
70.52,30.0,0,0,0,1,1,19:20:00 12/31/20 MST
70.7,30.2,0,0,0,1,1,19:30:00 12/31/20 MST
71.6,28.0,0,0,0,1,1,19:40:00 12/31/20 MST
69.44,30.9,0,0,0,1,1,19:50:00 12/31/20 MST
71.42,28.2,1,1,0,1,1,20:00:00 12/31/20 MST
74.3,28.0,1,1,0,1,1,20:10:00 12/31/20 MST
75.92,24.8,1,1,0,0,0,20:20:00 12/31/20 MST
81.14,17.8,1,1,0,0,0,20:30:00 12/31/20 MST
73.22,32.2,1,1,0,1,1,20:40:00 12/31/20 MST
77.54,25.7,1,1,0,0,0,20:50:00 12/31/20 MST
81.68,17.6,1,1,0,0,0,21:00:00 12/31/20 MST
73.94,31.6,1,1,0,1,1,21:10:00 12/31/20 MST
77.9,24.7,1,1,0,0,0,21:20:00 12/31/20 MST
80.06,18.2,1,1,0,0,0,21:30:00 12/31/20 MST
73.22,30.0,1,1,0,1,1,21:40:00 12/31/20 MST
78.62,24.7,1,1,0,0,0,21:50:00 12/31/20 MST
79.52,18.3,1,1,0,0,0,22:00:00 12/31/20 MST
73.4,30.1,1,1,0,1,1,22:10:00 12/31/20 MST
77.18,26.0,1,1,0,0,0,22:20:00 12/31/20 MST
82.94,17.6,1,1,0,0,0,22:30:00 12/31/20 MST
74.12,31.8,1,1,0,1,1,22:40:00 12/31/20 MST
75.74,26.3,1,1,0,0,0,22:50:00 12/31/20 MST
81.5,17.6,1,1,0,0,0,23:00:00 12/31/20 MST
74.66,29.5,1,1,0,1,1,23:10:00 12/31/20 MST
78.08,25.3,1,1,0,0,0,23:20:00 12/31/20 MST
80.78,17.4,1,1,0,0,0,23:30:00 12/31/20 MST
73.4,31.0,1,1,0,1,1,23:40:00 12/31/20 MST
78.26,25.8,1,1,0,0,0,23:50:00 12/31/20 MST
79.52,17.7,1,1,0,0,0,00:00:00 01/01/21 MST
72.86,29.6,1,1,0,1,1,00:10:00 01/01/21 MST
78.08,24.4,1,1,0,0,0,00:20:00 01/01/21 MST
79.88,17.8,1,1,0,0,0,00:30:00 01/01/21 MST
72.86,31.3,1,1,0,1,1,00:40:00 01/01/21 MST
76.64,25.0,1,1,0,0,0,00:50:00 01/01/21 MST
83.66,17.1,1,1,0,0,0,01:00:00 01/01/21 MST
74.12,30.1,1,1,0,1,1,01:10:00 01/01/21 MST
74.84,26.2,1,1,0,1,1,01:20:00 01/01/21 MST
77.9,24.7,1,1,0,0,0,01:30:00 01/01/21 MST
80.78,17.5,1,1,0,0,0,01:40:00 01/01/21 MST
73.22,29.7,1,1,0,1,1,01:50:00 01/01/21 MST
77.9,24.9,1,1,0,0,0,02:00:00 01/01/21 MST
80.06,17.5,1,1,0,0,0,02:10:00 01/01/21 MST
72.86,30.0,1,1,0,1,1,02:20:00 01/01/21 MST
78.26,25.1,1,1,0,0,0,02:30:00 01/01/21 MST
78.8,17.8,1,1,0,0,0,02:40:00 01/01/21 MST
83.66,17.3,1,1,0,0,0,02:50:00 01/01/21 MST
73.94,30.4,1,1,0,1,1,03:00:00 01/01/21 MST
76.1,26.7,1,1,0,0,0,03:10:00 01/01/21 MST
83.66,16.9,1,1,0,0,0,03:20:00 01/01/21 MST
73.58,30.3,1,1,0,1,1,03:30:00 01/01/21 MST
74.48,26.2,1,1,0,1,1,03:40:00 01/01/21 MST
76.82,24.8,1,1,0,0,0,03:50:00 01/01/21 MST
78.62,18.0,1,1,0,0,0,04:00:00 01/01/21 MST
83.84,16.6,1,1,0,0,0,04:10:00 01/01/21 MST
73.76,30.8,1,1,0,1,1,04:20:00 01/01/21 MST
74.48,26.5,1,1,0,1,1,04:30:00 01/01/21 MST
77.72,25.0,1,1,0,0,0,04:40:00 01/01/21 MST
79.7,17.3,1,1,0,0,0,04:50:00 01/01/21 MST
72.32,31.1,1,1,0,1,1,05:00:00 01/01/21 MST
76.82,25.2,1,1,0,0,0,05:10:00 01/01/21 MST
78.26,17.6,1,1,0,0,0,05:20:00 01/01/21 MST
83.3,17.1,1,1,0,0,0,05:30:00 01/01/21 MST
73.4,29.8,1,1,0,1,1,05:40:00 01/01/21 MST
75.02,26.6,1,1,0,0,0,05:50:00 01/01/21 MST
84.56,16.5,1,1,0,0,0,06:00:00 01/01/21 MST
73.76,29.5,1,1,0,1,1,06:10:00 01/01/21 MST
75.38,26.7,1,1,0,0,0,06:20:00 01/01/21 MST
82.94,17.0,1,1,0,0,0,06:30:00 01/01/21 MST
73.04,31.8,1,1,0,1,1,06:40:00 01/01/21 MST
74.48,25.6,1,1,0,1,1,06:50:00 01/01/21 MST
79.16,22.7,1,1,0,0,0,07:00:00 01/01/21 MST
80.42,16.7,1,1,0,0,0,07:10:00 01/01/21 MST
72.5,30.8,1,1,0,1,1,07:20:00 01/01/21 MST
76.82,25.6,1,1,0,0,0,07:30:00 01/01/21 MST
79.16,17.0,1,1,0,0,0,07:40:00 01/01/21 MST
82.94,16.7,1,1,0,0,0,07:50:00 01/01/21 MST
82.94,16.7,1,1,0,0,0,08:00:00 01/01/21 MST
82.94,16.7,1,1,0,0,0,08:10:00 01/01/21 MST
82.94,16.7,1,1,0,0,0,08:20:00 01/01/21 MST
82.94,16.7,1,1,0,0,0,08:30:00 01/01/21 MST
82.94,16.7,1,1,0,0,0,08:40:00 01/01/21 MST
82.94,16.7,1,1,0,0,0,08:50:00 01/01/21 MST
82.94,16.7,1,1,0,0,0,09:00:00 01/01/21 MST
82.94,16.7,1,1,0,0,0,09:10:00 01/01/21 MST
82.94,16.7,1,1,0,0,0,09:20:00 01/01/21 MST
82.94,16.7,1,1,0,0,0,09:30:00 01/01/21 MST
82.94,16.7,1,1,0,0,0,09:40:00 01/01/21 MST
82.94,16.7,1,1,0,0,0,09:50:00 01/01/21 MST
82.94,16.7,1,1,0,0,0,10:00:00 01/01/21 MST
82.94,16.7,1,1,0,0,0,10:10:00 01/01/21 MST
82.94,16.7,1,1,0,0,0,10:20:00 01/01/21 MST
71.96,23.4,1,1,0,1,1,10:30:00 01/01/21 MST
75.2,25.2,1,1,0,0,0,10:40:00 01/01/21 MST
76.82,20.2,1,1,0,0,0,10:50:00 01/01/21 MST
73.76,28.8,1,1,0,1,1,11:00:00 01/01/21 MST
75.38,25.6,1,1,0,0,0,11:10:00 01/01/21 MST
77.18,20.4,1,1,0,0,0,11:20:00 01/01/21 MST
73.94,28.8,1,1,0,1,1,11:30:00 01/01/21 MST
76.46,25.7,1,1,0,0,0,11:40:00 01/01/21 MST
77.18,20.2,1,1,0,0,0,11:50:00 01/01/21 MST
74.48,27.7,1,1,0,1,1,12:00:00 01/01/21 MST
77.36,25.6,1,1,0,0,0,12:10:00 01/01/21 MST
74.3,30.0,1,1,0,1,1,12:20:00 01/01/21 MST
76.46,25.9,1,1,0,0,0,12:30:00 01/01/21 MST
74.48,29.1,1,1,0,1,1,12:40:00 01/01/21 MST
75.02,26.3,1,1,0,0,0,12:50:00 01/01/21 MST
78.26,20.7,1,1,0,0,0,13:00:00 01/01/21 MST
75.38,28.8,1,1,0,0,0,13:10:00 01/01/21 MST
77.9,21.5,1,1,0,0,0,13:20:00 01/01/21 MST
75.92,27.4,1,1,0,0,0,13:30:00 01/01/21 MST
75.74,20.9,1,1,0,0,0,13:40:00 01/01/21 MST
78.44,21.0,1,1,0,0,0,13:50:00 01/01/21 MST
75.92,27.8,0,0,0,0,0,14:00:00 01/01/21 MST
71.6,23.2,0,0,0,1,1,14:10:00 01/01/21 MST
76.28,20.9,0,0,0,0,0,14:20:00 01/01/21 MST
72.5,22.1,0,0,0,1,1,14:30:00 01/01/21 MST
74.12,21.8,0,0,0,1,1,14:40:00 01/01/21 MST
72.14,25.5,0,0,0,1,1,14:50:00 01/01/21 MST
72.68,21.5,0,0,0,1,1,15:00:00 01/01/21 MST
75.74,20.9,0,0,0,0,0,15:10:00 01/01/21 MST
72.32,22.3,0,0,0,1,1,15:20:00 01/01/21 MST
73.94,22.0,0,0,0,1,1,15:30:00 01/01/21 MST
72.68,25.9,0,0,0,1,1,15:40:00 01/01/21 MST
64.76,24.5,0,0,0,1,1,15:50:00 01/01/21 MST
73.22,24.4,0,0,0,1,1,16:00:00 01/01/21 MST
72.5,25.9,0,0,0,1,1,16:10:00 01/01/21 MST
72.14,23.3,0,0,0,1,1,16:20:00 01/01/21 MST
75.74,22.2,0,0,0,0,0,16:30:00 01/01/21 MST
72.32,23.8,0,0,0,1,1,16:40:00 01/01/21 MST
72.68,23.4,0,0,0,1,1,16:50:00 01/01/21 MST
72.5,26.0,0,0,0,1,1,17:00:00 01/01/21 MST
73.58,22.6,0,0,0,1,1,17:10:00 01/01/21 MST
73.94,23.4,0,0,0,1,1,17:20:00 01/01/21 MST
72.86,26.0,0,0,0,1,1,17:30:00 01/01/21 MST
73.58,22.0,0,0,0,1,1,17:40:00 01/01/21 MST
75.02,22.7,0,0,0,0,0,17:50:00 01/01/21 MST
73.22,23.7,0,0,0,1,1,18:00:00 01/01/21 MST
73.04,22.4,0,0,0,1,1,18:10:00 01/01/21 MST
76.64,22.1,0,0,0,0,0,18:20:00 01/01/21 MST
74.3,22.8,0,0,0,1,1,18:30:00 01/01/21 MST
73.22,22.3,0,0,0,1,1,18:40:00 01/01/21 MST
76.64,21.9,0,0,0,0,0,18:50:00 01/01/21 MST
73.4,22.8,0,0,0,1,1,19:00:00 01/01/21 MST
73.04,22.8,0,0,0,1,1,19:10:00 01/01/21 MST
72.32,26.1,0,0,0,1,1,19:20:00 01/01/21 MST
73.22,22.2,0,0,0,1,1,19:30:00 01/01/21 MST
75.02,22.6,0,0,0,0,0,19:40:00 01/01/21 MST
73.22,23.2,0,0,0,1,1,19:50:00 01/01/21 MST
72.68,22.4,1,1,0,1,1,20:00:00 01/01/21 MST
78.08,23.2,1,1,0,0,0,20:10:00 01/01/21 MST
76.1,28.4,1,1,0,0,0,20:20:00 01/01/21 MST
75.02,29.5,1,1,0,0,0,20:30:00 01/01/21 MST
75.74,30.1,1,1,0,0,0,20:40:00 01/01/21 MST
76.1,31.1,1,1,0,0,0,20:50:00 01/01/21 MST
76.1,30.9,1,1,0,0,0,21:00:00 01/01/21 MST
76.46,30.2,1,1,0,0,0,21:10:00 01/01/21 MST
76.28,31.1,1,1,0,0,0,21:20:00 01/01/21 MST
76.1,30.0,1,1,0,0,0,21:30:00 01/01/21 MST
76.28,30.0,1,1,0,0,0,21:40:00 01/01/21 MST
76.1,30.7,1,1,0,0,0,21:50:00 01/01/21 MST
76.1,29.8,1,1,0,0,0,22:00:00 01/01/21 MST
76.1,30.0,1,1,0,0,0,22:10:00 01/01/21 MST
75.92,30.3,1,1,0,0,0,22:20:00 01/01/21 MST
75.92,29.7,1,1,0,0,0,22:30:00 01/01/21 MST
75.74,30.2,1,1,0,0,0,22:40:00 01/01/21 MST
75.56,29.6,1,1,0,0,0,22:50:00 01/01/21 MST
75.74,29.6,1,1,0,0,0,23:00:00 01/01/21 MST
75.74,30.1,1,1,0,0,0,23:10:00 01/01/21 MST
75.38,29.6,1,1,0,0,0,23:20:00 01/01/21 MST
75.56,30.0,1,1,0,0,0,23:30:00 01/01/21 MST
75.2,29.4,1,1,0,0,0,23:40:00 01/01/21 MST
75.56,28.9,1,1,0,0,0,23:50:00 01/01/21 MST
75.74,29.6,1,1,0,0,0,00:00:00 01/02/21 MST
75.38,29.6,1,1,0,0,0,00:10:00 01/02/21 MST
75.56,29.1,1,1,0,0,0,00:20:00 01/02/21 MST
75.56,29.7,1,1,0,0,0,00:30:00 01/02/21 MST
75.2,29.2,1,1,0,0,0,00:40:00 01/02/21 MST
75.38,29.0,1,1,0,0,0,00:50:00 01/02/21 MST
75.38,29.6,1,1,0,0,0,01:00:00 01/02/21 MST
75.02,29.2,1,1,0,0,0,01:10:00 01/02/21 MST
75.2,29.2,1,1,0,0,0,01:20:00 01/02/21 MST
74.84,29.4,1,1,0,1,1,01:30:00 01/02/21 MST
77.18,24.5,1,1,0,0,0,01:40:00 01/02/21 MST
75.92,27.8,1,1,0,0,0,01:50:00 01/02/21 MST
75.38,28.2,1,1,0,0,0,02:00:00 01/02/21 MST
75.38,28.7,1,1,0,0,0,02:10:00 01/02/21 MST
75.2,29.1,1,1,0,0,0,02:20:00 01/02/21 MST
75.02,28.6,1,1,0,0,0,02:30:00 01/02/21 MST
75.2,29.1,1,1,0,0,0,02:40:00 01/02/21 MST
74.84,29.0,1,1,0,1,1,02:50:00 01/02/21 MST
77.36,24.3,1,1,0,0,0,03:00:00 01/02/21 MST
76.1,27.4,1,1,0,0,0,03:10:00 01/02/21 MST
75.38,28.4,1,1,0,0,0,03:20:00 01/02/21 MST
75.02,29.0,1,1,0,0,0,03:30:00 01/02/21 MST
74.84,28.3,1,1,0,1,1,03:40:00 01/02/21 MST
76.28,24.1,1,1,0,0,0,03:50:00 01/02/21 MST
75.38,27.3,1,1,0,0,0,04:00:00 01/02/21 MST
75.56,27.7,1,1,0,0,0,04:10:00 01/02/21 MST
75.56,28.5,1,1,0,0,0,04:20:00 01/02/21 MST
75.02,28.7,1,1,0,0,0,04:30:00 01/02/21 MST
75.02,28.6,1,1,0,0,0,04:40:00 01/02/21 MST
74.84,29.0,1,1,0,1,1,04:50:00 01/02/21 MST
76.82,24.3,1,1,0,0,0,05:00:00 01/02/21 MST
75.92,27.3,1,1,0,0,0,05:10:00 01/02/21 MST
75.2,28.2,1,1,0,0,0,05:20:00 01/02/21 MST
75.2,28.0,1,1,0,0,0,05:30:00 01/02/21 MST
75.2,28.6,1,1,0,0,0,05:40:00 01/02/21 MST
74.84,28.6,1,1,0,1,1,05:50:00 01/02/21 MST
77.18,23.9,1,1,0,0,0,06:00:00 01/02/21 MST
75.92,27.3,1,1,0,0,0,06:10:00 01/02/21 MST
75.38,28.0,1,1,0,0,0,06:20:00 01/02/21 MST
75.02,28.6,1,1,0,0,0,06:30:00 01/02/21 MST
77.0,21.2,1,1,0,0,0,06:40:00 01/02/21 MST
76.46,25.7,1,1,0,0,0,06:50:00 01/02/21 MST
75.56,27.7,1,1,0,0,0,07:00:00 01/02/21 MST
75.2,27.9,1,1,0,0,0,07:10:00 01/02/21 MST
75.2,28.6,1,1,0,0,0,07:20:00 01/02/21 MST
76.28,20.9,1,1,0,0,0,07:30:00 01/02/21 MST
75.92,26.6,1,1,0,0,0,07:40:00 01/02/21 MST
75.2,27.7,1,1,0,0,0,07:50:00 01/02/21 MST
75.2,27.7,1,1,0,0,0,08:00:00 01/02/21 MST
75.02,28.5,1,1,0,0,0,08:10:00 01/02/21 MST
77.54,21.0,1,1,0,0,0,08:20:00 01/02/21 MST
77.54,21.0,1,1,0,0,0,08:30:00 01/02/21 MST
77.54,21.0,1,1,0,0,0,08:40:00 01/02/21 MST
77.54,21.0,1,1,0,0,0,08:50:00 01/02/21 MST
77.54,21.0,1,1,0,0,0,09:00:00 01/02/21 MST
77.54,21.0,1,1,0,0,0,09:10:00 01/02/21 MST
73.22,21.9,1,1,0,1,1,09:20:00 01/02/21 MST
77.18,24.1,1,1,0,0,0,09:30:00 01/02/21 MST
75.92,26.8,1,1,0,0,0,09:40:00 01/02/21 MST
75.38,27.2,1,1,0,0,0,09:50:00 01/02/21 MST
75.38,27.6,1,1,0,0,0,10:00:00 01/02/21 MST
75.02,28.6,1,1,0,0,0,10:10:00 01/02/21 MST
77.0,19.4,1,1,0,0,0,10:20:00 01/02/21 MST
76.46,25.4,1,1,0,0,0,10:30:00 01/02/21 MST
75.38,27.5,1,1,0,0,0,10:40:00 01/02/21 MST
75.2,27.5,1,1,0,0,0,10:50:00 01/02/21 MST
75.02,28.2,1,1,0,0,0,11:00:00 01/02/21 MST
72.14,23.4,1,1,0,1,1,11:10:00 01/02/21 MST
75.56,24.3,1,1,0,0,0,11:20:00 01/02/21 MST
77.36,20.2,1,1,0,0,0,11:30:00 01/02/21 MST
75.56,28.0,1,1,0,0,0,11:40:00 01/02/21 MST
76.1,20.8,1,1,0,0,0,11:50:00 01/02/21 MST
75.02,27.2,1,1,0,0,0,12:00:00 01/02/21 MST
76.28,20.7,1,1,0,0,0,12:10:00 01/02/21 MST
74.66,29.1,1,1,0,1,1,12:20:00 01/02/21 MST
77.72,24.7,1,1,0,0,0,12:30:00 01/02/21 MST
75.2,29.2,1,1,0,0,0,12:40:00 01/02/21 MST
77.54,20.2,1,1,0,0,0,12:50:00 01/02/21 MST
75.92,27.2,1,1,0,0,0,13:00:00 01/02/21 MST
